term_str,n,n_chars,p,i,max_pos,df,idf,dfidf,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
imprisonment,7,12,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,3.380362706882382e-05,0.008822746664963,0.0,0.0035369587225692,1,0,1,1,0,1,0,1,0,0,-1
improve,4,7,4.554107349418441e-06,17.744400270241318,VB,4,6.027905996569885,24.11162398627954,3.258863480476926e-05,0.0085056336840447,0.0,0.002804981850428,0,1,0,0,1,0,1,0,0,1,1
improvement,1,11,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,7.947870936241927e-06,0.0020743943143591,0.0,0.0020743943143591,0,0,0,0,1,0,1,0,0,1,1
imprudent,4,9,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,2.6152673022447936e-05,0.0068258476588589,0.0,0.0019326405888329,0,0,0,0,0,1,0,1,0,0,-1
inadequate,5,10,5.692634186773051e-06,17.422472175353956,JJ,5,5.705977901682522,28.52988950841261,2.5121631818321717e-05,0.0065567459045819,0.0,0.003218261647875,0,0,0,0,0,1,0,1,0,0,-1
inadmissible,2,12,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,1.0359557196508871e-05,0.0027038444282888,0.0,0.0023504702329665,1,0,1,0,0,1,0,0,0,0,-1
inappropriate,1,13,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.327503691120253e-05,0.0034647846338238,0.0,0.0034647846338238,1,0,1,0,0,1,0,1,0,0,-1
inattention,1,11,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.180739367495442e-05,0.0030817297491631,0.0,0.0030817297491631,1,0,0,0,0,1,0,0,0,0,-1
inauguration,1,12,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.10816124467168e-06,0.0023772300848593,0.0,0.0023772300848593,0,1,0,0,1,0,1,0,0,1,1
income,18,6,2.0493483072382983e-05,15.574475268799008,NN,14,4.22055107451228,59.087715043171926,7.099297126133387e-05,0.0185291654992081,0.0,0.0024797597382563,0,1,0,0,1,1,1,1,0,1,0
incompatible,3,12,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.2615839586450645e-05,0.0059027341320636,0.0,0.0034325751176604,1,0,1,0,0,1,0,1,0,0,-1
incongruous,2,11,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.33040984200252e-05,0.0060823696876265,0.0,0.0040159462837542,1,0,0,0,0,1,0,0,0,0,-1
inconsequential,1,15,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.7788595525566055e-06,0.0004642823432172,0.0,0.0004642823432172,0,0,0,0,0,1,0,1,0,0,-1
inconvenient,3,12,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,2.348922453117719e-05,0.0061306876026372,0.0,0.0034676768007797,1,0,1,0,0,1,0,1,0,0,-1
incredulous,9,11,1.0246741536191492e-05,16.574475268799006,JJ,8,5.027905996569885,40.22324797255908,5.325440161026711e-05,0.0138993988202797,0.0,0.002816754059703,1,0,1,0,0,1,0,0,0,0,-1
incurable,2,9,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.075869865701061e-05,0.0054180203494797,0.0,0.0027789268472004,1,0,1,1,0,1,0,1,0,0,-1
indefensible,1,12,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,2.302265009225769e-05,0.0060089116740792,0.0,0.0060089116740792,0,0,0,1,0,1,0,0,0,0,-1
independence,1,12,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,7.812613798134687e-06,0.0020390922013131,0.0,0.0020390922013131,0,1,0,0,1,0,1,0,1,1,1
indestructible,1,14,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.4312824813055498e-05,0.0037356472762074,0.0,0.0037356472762074,0,0,0,0,0,0,1,0,0,1,1
indictment,2,10,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.9577376686734337e-05,0.0077196953152376,0.0,0.0045934026121371,0,0,0,1,0,1,0,0,0,0,-1
indifference,7,12,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,4.9247099310346105e-05,0.0128534929200003,0.0,0.0027289864477325,1,0,1,1,0,1,0,1,0,0,-1
indignant,6,9,6.8311610241276606e-06,17.159437769520164,JJ,6,5.442943495848728,32.65766097509237,5.656893109396253e-05,0.0147644910155242,0.0,0.00379035062385,1,0,0,0,0,1,0,0,0,0,-1
indignation,12,11,1.366232204825532e-05,16.159437769520164,NN,11,4.568474377932588,50.25321815725847,5.881301180914811e-05,0.0153501960821876,0.0,0.0046333411540898,1,0,1,0,0,1,0,0,0,0,-1
indomitable,1,11,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,8.678967416268696e-06,0.0022652104956461,0.0,0.0022652104956461,0,0,0,1,0,0,1,0,0,0,1
ineffectual,2,11,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,2.6450183298130488e-05,0.006903497840812,0.0,0.0036737616291531,0,0,1,0,0,1,0,0,0,0,-1
inefficient,2,11,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.894522103954981e-05,0.0075547026913225,0.0,0.0042032930601494,0,0,0,0,0,1,0,1,0,0,-1
inexplicable,18,12,2.0493483072382983e-05,15.574475268799008,JJ,18,3.857980995127572,69.4436579122963,6.302850154508642e-05,0.0164504389032675,0.0,0.0020910466098252,0,0,0,0,0,1,0,0,1,0,-1
infamous,8,8,9.10821469883688e-06,16.744400270241318,JJ,7,5.22055107451228,36.54385752158596,5.137081031211373e-05,0.0134077814914616,0.0,0.0056652751758136,1,0,1,1,0,1,0,0,0,0,-1
infamy,1,6,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,7.4983570266348764e-06,0.0019570711839517,0.0,0.0019570711839517,0,0,0,0,0,1,0,1,0,0,-1
infantile,1,9,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,8.466353020439378e-06,0.0022097181383346,0.0,0.0022097181383346,1,0,1,0,0,1,0,0,0,0,-1
infectious,4,10,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,3.4628609505439813e-05,0.0090380670809197,0.0,0.0037163415515227,0,0,1,1,0,1,0,1,0,0,-1
inferior,2,8,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,1.064600046601178e-05,0.002778606121629,0.0,0.0019724687051838,0,0,0,0,0,1,0,1,0,0,-1
infidelity,1,10,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,9.043887245885404e-06,0.002360454571176,0.0,0.002360454571176,1,0,1,1,0,1,0,1,0,0,-1
infinity,2,8,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.2375963783838194e-05,0.0032301265475817,0.0,0.0028767523522594,0,1,0,0,1,0,1,0,0,1,1
infirmity,2,9,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.496705737061846e-05,0.0039064019737314,0.0,0.0034999531855427,0,0,0,1,0,1,0,0,0,0,-1
influence,38,9,4.326401981947519e-05,14.496472756797736,NN,28,3.2205510745122803,90.17543008634384,0.0001060695494017,0.0276841523938494,0.0,0.0031404691121523,0,0,0,0,0,1,1,0,0,0,0
influential,1,11,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.3338361024829256e-05,0.0034813122274804,0.0,0.0034813122274804,0,0,0,0,0,0,1,0,0,1,1
inheritance,4,11,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,3.29808334964109e-05,0.0086079975425632,0.0,0.0039398078408953,0,1,0,0,1,0,1,0,1,1,1
inhospitable,1,12,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,6.6923978510131125e-06,0.0017467158391144,0.0,0.0017467158391144,0,0,0,0,0,1,0,1,0,0,-1
inhuman,3,7,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.0161404215363078e-05,0.0052621265002097,0.0,0.0034921102958529,1,0,1,1,0,1,0,1,0,0,-1
inimitable,3,10,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,2.147258240797406e-05,0.0056043440084812,0.0,0.0025446064359592,0,0,0,0,0,0,1,0,0,1,1
injure,3,6,3.4155805120638303e-06,18.159437769520164,VB,3,6.442943495848728,19.328830487546185,1.6602989644783634e-05,0.0043333802972885,0.0,0.001918113574233,1,0,0,1,0,1,0,1,0,0,-1
injured,21,7,2.390906358444681e-05,15.35208284746256,JJ,17,3.940443155319545,66.98753364043226,8.267650067989245e-05,0.0215785666774519,0.0,0.0048798057651016,0,0,0,1,0,1,0,1,0,0,-1
injury,9,6,1.0246741536191492e-05,16.574475268799006,NN,8,5.027905996569885,40.22324797255908,2.537083474576978e-05,0.0066217878686459,0.0,0.0012992005159095,1,0,0,1,0,1,0,1,0,0,-1
injustice,10,9,1.1385268373546102e-05,16.422472175353956,NN,10,4.705977901682522,47.059779016825225,5.476217584204064e-05,0.0142929278947726,0.0,0.0026891302295328,1,0,0,0,0,1,0,0,0,0,-1
inmate,2,6,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.550606666786742e-05,0.0040470834003133,0.0,0.0022240208849904,0,0,1,1,0,1,0,0,0,0,-1
innocent,79,8,8.99436201510142e-05,13.440619522064216,JJ,51,2.355480654598389,120.12951338451784,0.0002289643193438,0.0597596873487444,0.0,0.0047875623060942,0,0,0,0,0,0,1,0,0,1,1
inquiry,51,7,5.806486870508512e-05,14.071974928269825,NN,39,2.742503777707636,106.9576473305978,0.0001267468829306,0.0330809364449059,0.0,0.002005731675554,0,1,0,0,0,0,1,0,0,0,1
insane,3,6,3.4155805120638303e-06,18.159437769520164,NN,3,6.442943495848728,19.328830487546185,1.7970688782051318e-05,0.0046903497721153,0.0,0.0024732988467749,1,0,0,1,0,1,0,0,0,0,-1
insanity,3,8,3.4155805120638303e-06,18.159437769520164,NN,2,7.027905996569885,14.05581199313977,2.4199371188050203e-05,0.0063160358800811,0.0,0.0041622185351317,1,0,1,1,0,1,0,1,0,0,-1
inseparable,2,11,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,1.1721814510327496e-05,0.0030593935871954,0.0,0.0022532561707502,0,0,0,0,1,0,1,0,0,1,1
insidious,1,9,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,9.05187184321844e-06,0.00236253855108,0.0,0.00236253855108,1,0,1,1,0,1,0,0,0,0,-1
insignificant,10,13,1.1385268373546102e-05,16.422472175353956,JJ,10,4.705977901682522,47.059779016825225,5.637262138260564e-05,0.01471325418086,0.0,0.0023779575046399,1,0,0,0,0,1,0,1,0,0,-1
inspiration,4,11,4.554107349418441e-06,17.744400270241318,NN,4,6.027905996569885,24.11162398627954,3.357703400717892e-05,0.0087636058758736,0.0,0.0032600897764033,0,1,0,0,1,0,1,0,0,0,1
inspire,5,7,5.692634186773051e-06,17.422472175353956,VB,5,5.705977901682522,28.52988950841261,3.945669384328306e-05,0.0102981970930968,0.0,0.0048852550528103,0,1,0,0,1,0,1,0,0,1,1
inspired,8,8,9.10821469883688e-06,16.744400270241318,VB,8,5.027905996569885,40.22324797255908,6.36380766384047e-05,0.0166095380026236,0.0,0.0035013272956614,0,0,0,0,1,0,1,0,1,1,1
instinctive,1,11,1.1385268373546102e-06,19.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.259036452036687e-05,0.0032860851398157,0.0,0.0032860851398157,1,0,1,1,0,0,1,0,0,0,1
instruct,1,8,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.1798335451958674e-05,0.0030793655529612,0.0,0.0030793655529612,0,0,0,0,0,0,1,0,0,1,1
instruction,1,11,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.909782702841778e-06,0.0010204532854417,0.0,0.0010204532854417,0,0,0,0,0,0,1,0,0,1,1
instructions,47,12,5.351076135566668e-05,14.189811418563682,NN,36,2.8579809951275723,102.8873158245926,0.0001474437580982,0.0384828208636395,0.0,0.004811415816713,0,1,0,0,0,0,0,0,0,1,0
insult,10,6,1.1385268373546102e-05,16.422472175353956,NN,10,4.705977901682522,47.059779016825225,4.660474672976348e-05,0.0121638388964682,0.0,0.0025534334789378,1,0,1,0,0,1,0,1,1,0,-1
insulting,4,9,4.554107349418441e-06,17.744400270241318,JJ,3,6.442943495848728,19.328830487546185,4.277750933710485e-05,0.0111649299369843,0.0,0.0058812811463703,1,0,1,1,0,1,0,1,0,0,-1
insure,1,6,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,4.736412153257817e-06,0.0012362035720002,0.0,0.0012362035720002,0,0,0,0,0,0,1,0,0,1,1
intact,8,6,9.10821469883688e-06,16.744400270241318,JJ,7,5.22055107451228,36.54385752158596,5.939432969815741e-05,0.015501920051219,0.0,0.0040945498623625,0,0,0,0,0,0,1,0,0,1,1
integrity,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.2901954917473265e-05,0.0033674102334605,0.0,0.0033674102334605,0,0,0,0,0,0,1,0,0,1,1
intelligence,38,12,4.326401981947519e-05,14.496472756797736,NN,29,3.169925001442312,91.92782504182703,0.000132924874368,0.0346933922100549,0.0,0.0031805267572999,0,0,0,1,1,0,1,0,0,1,1
intelligent,21,11,2.390906358444681e-05,15.35208284746256,JJ,17,3.940443155319545,66.98753364043226,8.042140239847889e-05,0.0209899860260029,0.0,0.0031650145825859,0,0,0,0,0,0,1,0,0,1,1
intended,51,8,5.806486870508512e-05,14.071974928269825,VB,41,2.6703539919518007,109.48451367002384,0.0001576085431858,0.0411358297715118,0.0,0.0024588894953515,0,1,0,0,0,0,1,0,0,0,1
intense,36,7,4.098696614476597e-05,14.574475268799008,JJ,32,3.0279059965698845,96.8929918902363,0.0001123246543649,0.0293167347892415,0.0,0.0025835375397353,1,0,1,1,1,1,1,0,1,1,0
inter,1,5,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,1.2147812212976408e-05,0.0031705789875868,0.0,0.0031705789875868,0,0,0,0,0,1,0,1,0,0,-1
interested,84,10,9.563625433778724e-05,13.35208284746256,JJ,62,2.073709686183009,128.5700005433466,0.0002289677960329,0.0597605947646034,0.0,0.0038260326313339,0,0,1,0,0,0,1,1,0,0,1
interior,10,8,1.1385268373546102e-05,16.422472175353956,NN,7,5.22055107451228,36.54385752158596,7.717663258055083e-05,0.0201431011035237,0.0,0.0058812066179259,0,0,1,0,0,0,1,0,0,1,1
interminable,11,12,1.252379521090071e-05,16.28496865160402,JJ,11,4.568474377932588,50.25321815725847,6.91152493675843e-05,0.0180390800849395,0.0,0.0032149714130419,1,1,0,0,0,1,1,0,0,0,0
interrupt,13,9,1.4800848885609931e-05,16.043960552100227,VB,13,4.327466278428792,56.2570616195743,6.90533289599629e-05,0.0180229188585503,0.0,0.0043889110328892,1,0,0,0,0,1,0,0,1,0,-1
interrupted,94,11,0.0001070215227113,13.189811418563682,VB,71,1.8781588770652025,133.34928027162937,0.0002471324690148,0.0645015744128733,0.0,0.0029330955914604,0,0,0,0,0,1,0,1,0,0,-1
intervention,1,12,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,2.0838929893805057e-05,0.0054389607022831,0.0,0.0054389607022831,0,0,0,0,0,1,1,1,0,0,0
intimate,24,8,2.732464409651064e-05,15.159437769520164,JJ,20,3.7059779016825214,74.11955803365045,8.009002319421528e-05,0.0209034960536901,0.0,0.0024222077788774,0,1,0,0,1,0,1,0,0,1,1
intimately,7,10,7.969687861482271e-06,16.937045348183716,RB,7,5.22055107451228,36.54385752158596,2.290702839569377e-05,0.005978734411276,0.0,0.0013489796058171,0,1,0,1,1,0,0,0,0,0,0
intolerable,3,11,3.4155805120638303e-06,18.159437769520164,JJ,3,6.442943495848728,19.328830487546185,1.7939697344236242e-05,0.0046822610068456,0.0,0.0022034690478278,1,0,0,0,0,1,0,0,0,0,-1
intolerant,2,10,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,2.170856034843788e-05,0.0056659342509422,0.0,0.0039638499698645,1,0,1,1,0,1,0,1,0,0,-1
intoxicated,8,11,9.10821469883688e-06,16.744400270241318,VB,8,5.027905996569885,40.22324797255908,5.036799602996505e-05,0.0131460469638208,0.0,0.0027060850358287,0,0,1,0,0,1,0,0,0,0,-1
intractable,2,11,2.2770536747092203e-06,18.74440027024132,JJ,1,8.027905996569885,8.027905996569885,1.8313938983778663e-05,0.0047799380747662,0.0,0.0047799380747662,1,0,0,0,0,1,0,0,0,0,-1
intrigue,20,8,2.2770536747092204e-05,15.422472175353958,NN,16,4.027905996569885,64.44649594511816,0.0001011491864659,0.0263999376676166,0.0,0.00653880843599,0,1,0,1,0,1,0,0,1,0,-1
intruder,8,8,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,3.607092685672785e-05,0.0094145119096059,0.0,0.0036738571952936,1,0,0,1,0,1,0,0,1,0,-1
intrusion,8,9,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,2.3363204032899757e-05,0.0060977962525868,0.0,0.0016078075375769,0,0,0,1,0,1,0,0,0,0,-1
intrusive,2,9,2.2770536747092203e-06,18.74440027024132,JJ,2,7.027905996569885,14.05581199313977,9.109677069410785e-06,0.0023776257151162,0.0,0.00148801736112,1,0,1,1,0,1,0,0,1,0,-1
intuition,7,9,7.969687861482271e-06,16.937045348183716,NN,7,5.22055107451228,36.54385752158596,4.92212278902184e-05,0.012846740479347,0.0,0.0032305390312575,0,0,0,0,0,0,1,0,0,1,1
invade,1,6,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,9.374660324064696e-06,0.0024467863445808,0.0,0.0024467863445808,1,0,0,1,0,1,0,1,1,0,-1
invitation,20,10,2.2770536747092204e-05,15.422472175353958,NN,17,3.940443155319545,66.98753364043226,0.0001197628503154,0.0312581039323245,0.0,0.0045136805902858,0,1,0,0,0,0,1,0,0,0,1
invite,4,6,4.554107349418441e-06,17.744400270241318,VB,4,6.027905996569885,24.11162398627954,5.14145768227412e-05,0.0134192045507354,0.0,0.0052280190776842,0,1,0,0,1,0,1,0,1,1,1
inviting,4,8,4.554107349418441e-06,17.744400270241318,VB,4,6.027905996569885,24.11162398627954,2.8940201675781368e-05,0.0075533926373789,0.0,0.0028855461927093,0,1,0,0,1,0,1,0,1,1,1
irate,1,5,1.1385268373546102e-06,19.74440027024132,VB,1,8.027905996569885,8.027905996569885,1.794530952348673e-05,0.00468372578563,0.0,0.00468372578563,1,0,0,0,0,1,0,0,0,0,-1
iron,59,4,6.7173083403922e-05,13.86175722087948,NN,36,2.8579809951275723,102.8873158245926,0.0001571265651251,0.0410100334976568,0.0,0.0051868983577632,0,0,0,0,0,0,1,0,0,1,1
irrefutable,2,11,2.2770536747092203e-06,18.74440027024132,JJ,1,8.027905996569885,8.027905996569885,4.020687650098858e-05,0.010493994766758,0.0,0.010493994766758,0,0,0,0,0,0,1,0,0,1,1
irritable,6,9,6.8311610241276606e-06,17.159437769520164,JJ,6,5.442943495848728,32.65766097509237,3.5709363952591345e-05,0.0093201439916263,0.0,0.002122832876696,1,0,0,0,0,1,0,0,0,0,-1
irritating,6,10,6.8311610241276606e-06,17.159437769520164,VB,6,5.442943495848728,32.65766097509237,5.802136156355176e-05,0.015143575368087,0.0,0.0036876310947484,1,0,1,0,0,1,0,0,0,0,-1
irritation,2,10,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.7005289314983484e-05,0.0044383805112106,0.0,0.0023504702329665,1,0,1,0,0,1,0,1,0,0,-1
isolated,10,8,1.1385268373546102e-05,16.422472175353956,JJ,10,4.705977901682522,47.059779016825225,4.080135073224463e-05,0.0106491525411158,0.0,0.0020407536434009,0,0,0,1,0,1,0,1,0,0,-1
isolation,1,9,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.081990032390408e-06,0.0008043993984538,0.0,0.0008043993984538,0,0,0,0,0,1,0,1,0,0,-1
jail,2,4,2.2770536747092203e-06,18.74440027024132,NN,2,7.027905996569885,14.05581199313977,1.7662151766835483e-05,0.004609821611144,0.0,0.0030201572825826,0,0,0,1,0,1,0,1,0,0,-1
jarring,2,7,2.2770536747092203e-06,18.74440027024132,NN,1,8.027905996569885,8.027905996569885,2.3328221860641835e-05,0.0060886659056275,0.0,0.0060886659056275,0,0,0,1,0,1,0,1,0,0,-1
jaundice,1,8,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,3.893450699146363e-06,0.0010161906324772,0.0,0.0010161906324772,0,0,0,1,0,1,0,0,0,0,-1
jealous,8,7,9.10821469883688e-06,16.744400270241318,JJ,7,5.22055107451228,36.54385752158596,6.194740864746494e-05,0.0161682736569883,0.0,0.0047894963986351,1,0,1,0,0,1,0,0,0,0,-1
jealousy,21,8,2.390906358444681e-05,15.35208284746256,NN,14,4.22055107451228,59.087715043171926,9.138898276203424e-05,0.0238525245008909,0.0,0.0030987893351778,1,0,1,1,0,1,0,1,0,0,-1
jerk,8,4,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,4.712455970413195e-05,0.0122995100827784,0.0,0.0027056496887858,1,0,0,0,0,0,0,0,1,0,0
jest,8,4,9.10821469883688e-06,16.744400270241318,NN,7,5.22055107451228,36.54385752158596,4.986281009795264e-05,0.0130141934355656,0.0,0.0037775333390103,0,0,0,0,1,0,1,0,1,0,1
john,278,4,0.0003165104607845,11.625459197517811,NN,52,2.3274662784287923,121.0282464782972,0.0005936667387538,0.1549470188147541,0.0,0.0160884765790008,0,0,1,0,0,1,0,0,0,0,-1
joker,1,5,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,5.610773535800121e-06,0.0014644118928438,0.0,0.0014644118928438,0,0,0,0,1,0,1,0,1,0,1
journey,76,7,8.652803963895037e-05,13.496472756797736,NN,54,2.273018494406416,122.74299869794643,0.0001841169820152,0.0480545323059736,0.0,0.0025977354221787,0,1,0,1,1,0,1,0,0,0,1
jovial,6,6,6.8311610241276606e-06,17.159437769520164,NN,4,6.027905996569885,24.11162398627954,2.0418228005277392e-05,0.0053291575093773,0.0,0.0021991630779167,0,0,0,0,1,0,1,0,0,0,1
joy,29,3,3.301727828328369e-05,14.886419275113749,NN,25,3.38404980679516,84.601245169879,9.388985438588665e-05,0.0245052519947164,0.0,0.0022635784660837,0,0,0,0,1,0,1,0,0,0,1
jubilee,1,7,1.1385268373546102e-06,19.74440027024132,NN,1,8.027905996569885,8.027905996569885,8.53447850256833e-06,0.0022274988891703,0.0,0.0022274988891703,0,0,0,0,1,0,1,0,1,0,1
judicial,4,8,4.554107349418441e-06,17.744400270241318,JJ,4,6.027905996569885,24.11162398627954,1.6915359900326795e-05,0.0044149089339852,0.0,0.0015804682738777,0,1,0,0,0,0,1,0,0,1,1
judicious,8,9,9.10821469883688e-06,16.744400270241318,JJ,8,5.027905996569885,40.22324797255908,7.500909136843125e-05,0.0195773728471605,0.0,0.0057593424932072,0,0,0,0,0,0,1,0,0,1,1
jump,26,4,2.9601697771219863e-05,15.043960552100229,NN,21,3.635588573791124,76.34736004961361,8.689559712536496e-05,0.0226797508497202,0.0,0.0052747023196099,0,0,0,0,1,0,1,0,0,0,1
